id,term,english,category,alphabet_index,korean_initial,definition,detailed_explanation,related_concepts,source_files,exam_note,known_status,last_reviewed,review_count
CS-151,칸반,Kanban,소프트웨어공학,K,ㅋ,작업을 카드와 보드로 시각화하고 WIP 제한으로 병목을 줄이며 흐름을 개선하는 작업 관리 방식입니다.,"의미: 칸반은 개발 과정을 어떤 흐름과 반복 구조로 운영할지 정하는 방법론 또는 실행 방식입니다. 변경 대응, 피드백 주기, 자동화 수준이 차이를 만듭니다. 동작/활용: 실무에서는 변경 비용을 줄이고 결함을 조기에 발견하며 팀이 같은 구조와 절차로 개발하도록 돕습니다.","[[스크럼]], [[스프린트]], [[DevOps]], [[CI/CD]], [[테스트]]",11-01-개발방법론.md; 11-소프트웨어공학.md,"소프트웨어공학 문제에서는 칸반의 정의만 쓰지 말고 관련 개념(스크럼, 스프린트, DevOps)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-152,커널,Kernel,운영체제,K,ㅋ,"운영체제의 핵심 부분으로 프로세스, 메모리, 파일, 장치 같은 자원을 직접 제어합니다.","의미: 커널은 운영체제가 하드웨어 자원을 추상화하고 프로그램 실행을 안전하게 조정하기 위해 사용하는 개념입니다. 어떤 자원을 누가 언제 어떻게 쓰게 하는지가 핵심 질문입니다. 동작/활용: 실무에서는 서버 성능 진단, 동시성 버그 분석, 메모리 부족과 I/O 병목 해결에서 이 개념이 중요합니다.","[[운영체제]], [[시스템 콜]], [[프로세스]], [[스레드]], [[메모리 관리]]",17-2-컨테이너.md; 06-02-02-선점형과-비선점형.md; 06-01-00-프로세스와-스레드.md,"운영체제 문제에서는 커널의 정의만 쓰지 말고 관련 개념(운영체제, 시스템 콜, 프로세스)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-153,키,Key,데이터베이스,K,ㅋ,릴레이션에서 튜플을 식별하거나 테이블 간 관계를 표현하는 속성 또는 속성 집합입니다.,"의미: 키는 테이블의 행을 구별하거나 테이블 사이의 관계를 안전하게 이어 주는 기준입니다. 어떤 속성이 중복을 막고 어떤 속성이 다른 테이블을 가리키는지 판단할 때 쓰입니다. 동작/활용: 실무에서는 테이블 설계, SQL 작성, 인덱스 튜닝, 트랜잭션 처리, 장애 복구에서 이 개념이 직접 사용됩니다.","[[차수]], [[카디널리티]], [[슈퍼키]], [[후보키]], [[SQL]]",05-14-06-한국은행-2022-컴퓨터공학-학술-파트-I.md; 05-14-11-한국은행-2025-컴퓨터공학-학술-1-데이터베이스.md; 05-09-운영체제-기출-모음.md,"데이터베이스 문제에서는 키의 정의만 쓰지 말고 관련 개념(차수, 카디널리티, 슈퍼키)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-154,키 스트레칭,Key Stretching,보안,K,ㅋ,해시를 반복 적용해 비밀번호 대입 공격 비용을 크게 높이는 기법입니다.,의미: 키 스트레칭은 정보 자산을 보호하기 위해 공격 가능성과 방어 통제를 함께 설명하는 보안 개념입니다. 어떤 보안 속성을 지키는지가 핵심입니다. 동작/활용: 실무에서는 공격 표면을 줄이고 사고를 예방·탐지·대응하기 위한 통제와 점검 항목으로 연결됩니다.,"[[SHA]], [[솔트]], [[방화벽]], [[IDS]], [[인증]]",보강 개념(페이지 직접 언급 없음),"보안 문제에서는 키 스트레칭의 정의만 쓰지 말고 관련 개념(SHA, 솔트, 방화벽)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-155,KNN,KNN,인공지능·데이터,K,K,새 데이터와 가까운 K개 이웃의 레이블이나 값을 이용해 예측하는 비모수 모델입니다.,"의미: KNN는 데이터에서 패턴을 찾아 예측이나 분류를 수행하는 모델·학습 방식입니다. 입력 특성과 목표값의 형태에 따라 적합한 방법이 달라집니다. 동작/활용: 실무에서는 데이터 준비, 모델 학습, 성능 평가, 운영 중 모니터링과 리스크 관리 기준으로 쓰입니다.","[[랜덤 포레스트]], [[SVM]], [[나이브 베이즈]], [[신경망]], [[머신러닝]]",04-01-빅데이터-블록체인-머신러닝.md,"인공지능·데이터 문제에서는 KNN의 정의만 쓰지 말고 관련 개념(랜덤 포레스트, SVM, 나이브 베이즈)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-156,Kubernetes,Kubernetes,클라우드·분산시스템,K,K,"컨테이너의 배포, 확장, 복구, 서비스 연결을 자동화하는 오케스트레이션 플랫폼입니다.","의미: Kubernetes는 컴퓨팅 자원을 물리 장비에 직접 묶지 않고 필요한 만큼 배치·확장·격리해 쓰는 인프라 개념입니다. 누가 어느 계층까지 관리하는지가 중요합니다. 동작/활용: 실무에서는 장애가 발생해도 서비스가 계속 동작하도록 확장, 복구, 배포, 관측 구조를 설계하는 데 쓰입니다.","[[컨테이너]], [[Docker]], [[오케스트레이션]], [[IaaS]], [[분산 시스템]]",17-2-컨테이너.md; 17-클라우드-분산-시스템-심화.md,"클라우드·분산시스템 문제에서는 Kubernetes의 정의만 쓰지 말고 관련 개념(컨테이너, Docker, 오케스트레이션)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-157,KYC,KYC,금융IT·신기술,K,K,금융회사가 고객의 신원과 거래 목적을 확인하는 고객확인 절차입니다.,"의미: KYC는 금융 업무나 규제 준수, 고객 서비스를 기술로 자동화·고도화하는 개념입니다. 효율성 향상과 규제·보안 리스크를 함께 판단해야 합니다. 동작/활용: 실무에서는 금융 안정성, 보안, 규제 준수, 이용자 보호와 기술 효율성을 함께 판단하는 기준이 됩니다.","[[이상거래탐지]], [[AML]], [[디지털 트윈]], [[메타버스]], [[전자금융]]",18-2-RegTech.md; 15-5-디지털자산.md; 18-최신-IT-트렌드-금융IT-이슈.md,"금융IT·신기술 문제에서는 KYC의 정의만 쓰지 말고 관련 개념(이상거래탐지, AML, 디지털 트윈)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-158,연결 리스트,Linked List,자료구조·알고리즘,L,ㅇ,각 노드가 데이터와 다음 노드 주소를 저장해 동적으로 연결되는 선형 자료구조입니다.,"의미: 연결 리스트는 데이터를 어떤 모양으로 저장해야 삽입, 삭제, 탐색, 순회가 효율적인지 결정하는 자료 표현 방식입니다. 연산별 비용과 메모리 사용 특성을 함께 봐야 합니다. 동작/활용: 실무와 시험에서는 입력 크기, 시간복잡도, 공간복잡도, 구현 난이도를 비교해 적절한 방법을 선택하는 기준이 됩니다.","[[자료구조]], [[배열]], [[단일 연결 리스트]], [[이중 연결 리스트]], [[시간 복잡도]]",05-08-산업은행-기출.md; 09-01-02-연결리스트.md; 14-2-캐시와-메모리-계층.md,"자료구조·알고리즘 문제에서는 연결 리스트의 정의만 쓰지 말고 관련 개념(자료구조, 배열, 단일 연결 리스트)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-159,로그 감사,Log Audit,보안,L,ㄹ,"시스템 기록을 분석해 이상 행위, 정책 위반, 장애 원인을 추적하는 활동입니다.","의미: 로그 감사는 보안 사고를 예방하거나 탐지하고 대응하기 위한 통제·운영 개념입니다. 공격을 막는 것인지, 발견하는 것인지, 위험을 평가하는 것인지 구분합니다. 동작/활용: 실무에서는 공격 표면을 줄이고 사고를 예방·탐지·대응하기 위한 통제와 점검 항목으로 연결됩니다.","[[IPS]], [[SIEM]], [[취약점]], [[위협]], [[인증]]",19-1-코스콤-자소서.md; 20-5-금융보안원-면접.md; 10-보안.md,"보안 문제에서는 로그 감사의 정의만 쓰지 말고 관련 개념(IPS, SIEM, 취약점)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-160,손실 함수,Loss Function,인공지능·데이터,L,ㅅ,모델 예측과 실제 정답의 차이를 수치화해 학습 목표로 사용하는 함수입니다.,"의미: 손실 함수는 모델을 학습시키는 과정에서 성능을 높이거나 일반화 실패를 막기 위해 조절하는 최적화 개념입니다. 학습 데이터 성능과 새 데이터 성능의 차이를 함께 봐야 합니다. 동작/활용: 실무에서는 데이터 준비, 모델 학습, 성능 평가, 운영 중 모니터링과 리스크 관리 기준으로 쓰입니다.","[[경사하강법]], [[학습률]], [[역전파]], [[특성 공학]], [[머신러닝]]",보강 개념(페이지 직접 언급 없음),"인공지능·데이터 문제에서는 손실 함수의 정의만 쓰지 말고 관련 개념(경사하강법, 학습률, 역전파)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-161,LRU,LRU,운영체제,L,L,가장 오랫동안 사용되지 않은 페이지를 교체 대상으로 선택하는 알고리즘입니다.,"의미: LRU는 프로그램이 보는 주소 공간과 실제 메모리 사이를 어떻게 나누고 연결할지 설명하는 메모리 관리 개념입니다. 빠른 접근, 보호, 부족한 메모리 보완이 핵심 목적입니다. 동작/활용: 실무에서는 서버 성능 진단, 동시성 버그 분석, 메모리 부족과 I/O 병목 해결에서 이 개념이 중요합니다.","[[페이지 교체]], [[FIFO 페이지 교체]], [[Optimal 페이지 교체]], [[스래싱]], [[프로세스]]",05-09-운영체제-기출-모음.md; 06-04-메모리와-가상메모리.md; 05-14-08-한국은행-2023-컴퓨터공학-학술-파트-I.md,"운영체제 문제에서는 LRU의 정의만 쓰지 말고 관련 개념(페이지 교체, FIFO 페이지 교체, Optimal 페이지 교체)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-162,LSTM,LSTM,인공지능·데이터,L,L,장기 의존성 문제를 완화하기 위해 게이트와 셀 상태를 사용하는 RNN 변형입니다.,"의미: LSTM는 데이터에서 패턴을 찾아 예측이나 분류를 수행하는 모델·학습 방식입니다. 입력 특성과 목표값의 형태에 따라 적합한 방법이 달라집니다. 동작/활용: 실무에서는 데이터 준비, 모델 학습, 성능 평가, 운영 중 모니터링과 리스크 관리 기준으로 쓰입니다.","[[CNN]], [[RNN]], [[Transformer]], [[어텐션]], [[머신러닝]]",보강 개념(페이지 직접 언급 없음),"인공지능·데이터 문제에서는 LSTM의 정의만 쓰지 말고 관련 개념(CNN, RNN, Transformer)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-163,MAC,MAC,보안,M,M,중앙 정책과 보안 등급에 따라 접근이 강제되는 접근통제 방식입니다.,의미: MAC는 누가 어떤 자원에 접근할 수 있는지를 확인하고 제한하는 권한 관리 개념입니다. 신원 확인과 권한 부여를 분리해서 이해하는 것이 중요합니다. 동작/활용: 실무에서는 공격 표면을 줄이고 사고를 예방·탐지·대응하기 위한 통제와 점검 항목으로 연결됩니다.,"[[접근통제]], [[DAC]], [[RBAC]], [[암호화]], [[인증]]",05-14-06-한국은행-2022-컴퓨터공학-학술-파트-I.md; 06-01-01-프로세스-상태와-PCB.md; 11-02-02-단위-통합-인수테스트.md,"보안 문제에서는 MAC의 정의만 쓰지 말고 관련 개념(접근통제, DAC, RBAC)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-164,MAC 주소,MAC Address,네트워크,M,M,네트워크 인터페이스에 부여된 하드웨어 주소로 같은 링크 내 프레임 전달에 사용됩니다.,"의미: MAC 주소는 패킷이 출발지에서 목적지까지 도달하도록 주소를 정하고 경로를 찾는 데 쓰이는 개념입니다. 같은 네트워크 안의 전달인지, 다른 네트워크로의 전달인지 구분해야 합니다. 동작/활용: 실무에서는 장애 구간을 계층별로 분리하고 패킷 흐름, 주소 변환, 연결 상태, 암호화 여부를 확인할 때 사용됩니다.","[[응용 계층]], [[이더넷]], [[ARP]], [[RARP]], [[TCP]]",04-04-네트워크-프로토콜-보안.md; 08-04-라우팅과-서브넷.md; 08-01-OSI와-TCP-IP.md,"네트워크 문제에서는 MAC 주소의 정의만 쓰지 말고 관련 개념(응용 계층, 이더넷, ARP)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-165,머신러닝,Machine Learning,인공지능·데이터,M,ㅁ,명시적 규칙을 일일이 작성하지 않고 데이터에서 패턴을 학습해 예측이나 판단을 수행하는 인공지능 방법입니다.,"의미: 머신러닝은 데이터 기반으로 판단과 예측을 자동화하기 위한 모델링·분석 개념입니다. 데이터, 모델, 평가 지표 중 어느 부분을 설명하는지 구분해야 합니다. 동작/활용: 실무에서는 데이터 준비, 모델 학습, 성능 평가, 운영 중 모니터링과 리스크 관리 기준으로 쓰입니다.","[[인공지능]], [[지도학습]], [[비지도학습]], [[훈련 데이터]], [[평가 지표]]",05-14-06-한국은행-2022-컴퓨터공학-학술-파트-I.md; 04-IT-필기-핵심정리.md; 05-01-우리은행-기출.md,"인공지능·데이터 문제에서는 머신러닝의 정의만 쓰지 말고 관련 개념(인공지능, 지도학습, 비지도학습)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-166,악성코드,Malware,보안,M,ㅇ,"사용자 동의 없이 정보 탈취, 파괴, 암호화, 원격 제어 등 악의적 행위를 수행하는 코드입니다.","의미: 악성코드는 공격자가 어떤 신뢰 관계나 입력 지점, 네트워크 약점을 악용하는지 설명하는 위협 개념입니다. 피해 경로와 차단 지점을 함께 파악해야 합니다. 동작/활용: 실무에서는 공격 표면을 줄이고 사고를 예방·탐지·대응하기 위한 통제와 점검 항목으로 연결됩니다.","[[위협]], [[위험]], [[바이러스]], [[웜]], [[인증]]",05-01-우리은행-기출.md; 04-04-네트워크-프로토콜-보안.md; 05-02-기업은행-기출.md,"보안 문제에서는 악성코드의 정의만 쓰지 말고 관련 개념(위협, 위험, 바이러스)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-167,중간자 공격,Man-in-the-Middle Attack,보안,M,ㅈ,통신 양끝 사이에 공격자가 끼어들어 메시지를 도청하거나 변조하는 공격입니다.,"의미: 중간자 공격은 공격자가 어떤 신뢰 관계나 입력 지점, 네트워크 약점을 악용하는지 설명하는 위협 개념입니다. 피해 경로와 차단 지점을 함께 파악해야 합니다. 동작/활용: 실무에서는 공격 표면을 줄이고 사고를 예방·탐지·대응하기 위한 통제와 점검 항목으로 연결됩니다.","[[ARP 스푸핑]], [[DNS 스푸핑]], [[제로 트러스트]], [[VPN]], [[인증]]",04-IT-필기-핵심정리.md; 04-04-네트워크-프로토콜-보안.md; 05-12-보안-기출-모음.md,"보안 문제에서는 중간자 공격의 정의만 쓰지 말고 관련 개념(ARP 스푸핑, DNS 스푸핑, 제로 트러스트)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-168,메모리 계층,Memory Hierarchy,컴퓨터구조,M,ㅁ,"레지스터, 캐시, 주기억장치, 보조기억장치를 속도와 용량, 비용에 따라 계층화한 구조입니다.","의미: 메모리 계층은 저장장치의 속도 차이를 줄이거나 데이터를 더 빠르게 접근하기 위한 메모리 계층 개념입니다. 가까운 곳에 무엇을 얼마나 보관할지가 핵심입니다. 동작/활용: 실무에서는 성능 병목, 캐시 효율, 병렬화 한계, 하드웨어 자원 사용량을 설명하는 근거가 됩니다.","[[쓰기 스루]], [[쓰기 백]], [[RAM]], [[ROM]], [[CPU]]",05-09-운영체제-기출-모음.md; 14-컴퓨터구조-심화.md; 02-01-기본-전제와-일정.md,"컴퓨터구조 문제에서는 메모리 계층의 정의만 쓰지 말고 관련 개념(쓰기 스루, 쓰기 백, RAM)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
